13.59 27.90 54.78 99.73 100.32 103.38
13.89 25.87 52.21 99.44 100.16 106.55
13.49 27.85 55.52 99.43 98.98 102.50
13.15 27.43 54.88 99.34 100.62 104.58
13.39 26.28 53.71 99.71 100.48 105.97
14.51 28.46 55.80 99.09 99.25 100.56
15.92 33.10 45.61 99.16 99.69 105.23
18.51 36.31 43.36 97.91 100.41 103.99
16.46 33.47 44.87 98.59 100.47 106.08
15.92 31.12 48.17 99.31 99.31 103.58
14.85 22.87 61.30 94.52 99.86 104.51
14.06 28.07 56.25 99.78 100.24 101.37
15.93 23.27 63.98 92.67 99.47 103.72
13.63 27.75 54.10 99.53 100.31 102.64
13.94 27.27 56.02 99.33 99.65 102.77
13.78 28.18 55.79 99.71 100.06 102.02
13.85 27.66 54.95 99.75 99.87 103.36
14.08 27.95 55.54 99.55 100.15 101.96
14.01 27.51 56.03 99.39 100.45 101.59
13.46 27.89 55.18 98.94 100.15 102.91
14.03 27.55 55.94 99.60 99.43 102.11
14.34 28.27 56.01 99.73 100.16 101.05
14.03 28.50 52.64 99.62 99.58 105.56
13.46 25.98 50.54 99.42 99.63 107.94
13.50 28.37 56.42 99.75 100.55 102.00
12.55 24.43 50.15 99.20 99.65 112.20

